MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
148.0,639.0,311.0,273.0,243.0,24.0,173.0
148.0,641.0,319.0,272.0,247.0,23.0,173.0
150.0,637.0,310.0,272.0,242.0,25.0,173.0
151.0,636.0,307.0,273.0,244.0,24.0,174.0
150.0,634.0,308.0,272.0,248.0,24.0,172.0
148.0,632.0,312.0,273.0,242.0,23.0,174.0
150.0,632.0,311.0,273.0,243.0,34.0,169.0
152.0,633.0,310.0,268.0,243.0,27.0,173.0
149.0,628.0,307.0,272.0,244.0,23.0,175.0
149.0,627.0,307.0,272.0,241.0,25.0,174.0
146.0,630.0,307.0,271.0,245.0,24.0,174.0
150.0,640.0,308.0,272.0,240.0,24.0,171.0
149.0,626.0,308.0,270.0,239.0,24.0,168.0
149.0,630.0,302.0,272.0,247.0,22.0,171.0
148.0,647.0,323.0,274.0,241.0,24.0,174.0
146.0,626.0,307.0,272.0,242.0,22.0,172.0
148.0,622.0,304.0,271.0,269.0,24.0,168.0
148.0,622.0,306.0,272.0,242.0,41.0,172.0
148.0,620.0,307.0,269.0,240.0,22.0,171.0
150.0,622.0,306.0,281.0,242.0,23.0,170.0
147.0,619.0,302.0,279.0,242.0,32.0,172.0
145.0,619.0,301.0,272.0,242.0,22.0,175.0
146.0,617.0,305.0,271.0,243.0,33.0,172.0
149.0,618.0,305.0,271.0,245.0,22.0,172.0
147.0,611.0,303.0,270.0,241.0,20.0,171.0
149.0,613.0,303.0,270.0,241.0,23.0,199.0
149.0,609.0,302.0,270.0,241.0,27.0,171.0
149.0,610.0,301.0,274.0,241.0,25.0,170.0
147.0,614.0,305.0,271.0,240.0,26.0,169.0
147.0,610.0,304.0,270.0,240.0,19.0,170.0
143.0,605.0,302.0,269.0,238.0,23.0,195.0
148.0,607.0,297.0,273.0,240.0,25.0,171.0
146.0,606.0,306.0,270.0,241.0,23.0,171.0
146.0,602.0,303.0,266.0,240.0,23.0,174.0
148.0,602.0,302.0,275.0,241.0,24.0,169.0
149.0,607.0,301.0,285.0,239.0,25.0,170.0
162.0,603.0,299.0,279.0,237.0,23.0,174.0
145.0,604.0,300.0,269.0,243.0,26.0,167.0
148.0,604.0,301.0,266.0,241.0,24.0,171.0
148.0,601.0,300.0,269.0,241.0,22.0,165.0
147.0,601.0,301.0,269.0,240.0,22.0,170.0
148.0,598.0,300.0,268.0,241.0,50.0,170.0
146.0,597.0,300.0,269.0,240.0,23.0,169.0
148.0,596.0,298.0,262.0,241.0,23.0,189.0
145.0,596.0,299.0,268.0,241.0,22.0,169.0
148.0,598.0,300.0,269.0,241.0,24.0,166.0
159.0,597.0,298.0,268.0,246.0,22.0,165.0
142.0,618.0,296.0,269.0,240.0,23.0,172.0
147.0,596.0,297.0,283.0,238.0,24.0,170.0
150.0,589.0,298.0,270.0,240.0,23.0,168.0
143.0,589.0,300.0,271.0,240.0,25.0,169.0
146.0,594.0,298.0,263.0,240.0,14.0,170.0
145.0,593.0,296.0,269.0,240.0,23.0,167.0
149.0,588.0,295.0,272.0,240.0,22.0,175.0
146.0,588.0,298.0,270.0,241.0,23.0,169.0
143.0,584.0,296.0,262.0,240.0,24.0,168.0
145.0,588.0,298.0,273.0,241.0,23.0,167.0
146.0,585.0,297.0,272.0,243.0,23.0,166.0
146.0,581.0,297.0,270.0,240.0,23.0,168.0
136.0,584.0,308.0,268.0,241.0,20.0,168.0
145.0,581.0,295.0,279.0,240.0,23.0,169.0
145.0,583.0,293.0,270.0,242.0,24.0,167.0
147.0,591.0,296.0,269.0,243.0,22.0,169.0
165.0,580.0,291.0,269.0,239.0,23.0,167.0
148.0,582.0,295.0,268.0,240.0,23.0,167.0
145.0,581.0,292.0,268.0,239.0,23.0,171.0
146.0,576.0,294.0,268.0,239.0,25.0,167.0
145.0,574.0,295.0,268.0,239.0,24.0,167.0
146.0,579.0,295.0,267.0,263.0,24.0,167.0
145.0,581.0,294.0,274.0,239.0,24.0,167.0
151.0,573.0,305.0,269.0,239.0,22.0,169.0
147.0,571.0,293.0,267.0,239.0,23.0,163.0
141.0,570.0,294.0,268.0,239.0,23.0,168.0
145.0,575.0,293.0,270.0,238.0,23.0,166.0
145.0,572.0,293.0,281.0,248.0,23.0,161.0
