"196,576,3,414,298,273,79,217"
"197,575,2,416,297,273,87,216"
"197,575,5,418,298,269,93,215"
"197,580,2,418,299,275,85,215"
"197,575,2,417,299,273,83,225"
"214,575,3,416,296,273,84,215"
"196,579,39,420,298,270,82,214"
"198,587,34,416,303,273,86,215"
"197,571,3,417,304,276,84,217"
"196,575,3,418,300,272,82,216"
"197,577,4,418,308,273,83,219"
"197,577,3,419,299,278,85,216"
"189,574,3,418,295,276,84,217"
"198,575,4,418,298,272,82,217"
"196,580,2,417,311,273,82,234"
"197,582,3,416,299,273,78,214"
"194,571,3,417,298,276,83,218"
"197,574,3,417,299,274,91,217"
"196,576,2,419,297,269,83,219"
"197,578,3,420,299,273,83,216"
"197,575,4,416,310,274,82,216"
"205,572,5,417,299,276,85,223"
"197,573,2,418,294,274,83,216"
"196,580,3,418,298,279,83,217"
"195,576,1,420,300,273,83,233"
"195,576,4,415,300,273,83,231"
"195,575,3,419,301,273,84,219"
"215,577,2,417,308,274,88,216"
"196,575,4,418,294,273,80,207"
"195,576,3,421,298,274,82,218"
"197,571,3,420,299,272,98,217"
"198,578,4,416,298,274,83,217"
"196,568,4,419,301,274,94,220"
"195,573,3,417,294,274,83,216"
"196,574,2,418,299,273,82,228"
"195,576,3,418,297,273,83,216"
"197,577,3,420,299,274,86,216"
"199,597,3,417,301,274,82,216"
"195,573,2,417,292,274,84,218"
"195,574,3,418,296,290,82,216"
"197,572,4,415,298,278,77,216"
"197,574,5,416,298,273,81,217"
"198,572,2,419,299,273,83,219"
"195,576,6,421,298,271,81,219"
"196,575,16,415,298,273,83,225"
"196,596,3,417,298,276,82,218"
"196,573,2,418,298,273,83,217"
"195,585,3,417,298,274,83,215"
"190,579,3,414,298,273,82,216"
"195,576,34,416,298,273,96,217"
"193,575,3,431,295,274,80,217"
"195,574,2,415,299,280,83,218"
"196,575,1,416,298,279,81,216"
"195,573,1,415,298,270,95,215"
"194,572,4,416,298,276,82,215"
"195,574,2,416,298,275,82,203"
"194,574,0,417,298,280,82,217"
"194,575,2,416,298,272,82,218"
"194,574,3,418,291,274,84,216"
"190,576,2,415,304,275,83,216"
"195,574,1,415,298,274,83,216"
"195,573,5,418,298,274,87,215"
"194,582,2,411,298,269,95,214"
"196,573,5,414,297,272,82,216"
"198,574,5,414,299,266,84,217"
"194,566,3,414,300,272,82,214"
"195,575,3,415,298,273,83,216"
"195,570,3,405,311,275,82,219"
"196,572,0,417,298,273,85,215"
"196,574,2,416,297,273,81,214"
"193,572,5,413,297,286,82,216"
"195,570,1,415,300,273,93,215"
"192,569,3,405,298,277,100,217"
"194,572,2,415,297,273,83,215"
"197,571,2,415,296,273,81,218"
"195,572,2,415,298,272,82,213"
"212,574,3,415,297,272,82,210"
"197,571,4,419,299,272,81,215"
"194,571,10,415,298,274,82,216"
"196,575,2,415,297,273,81,215"
"194,574,2,414,296,272,91,225"
"194,575,2,415,291,273,82,216"
"193,570,3,415,300,273,83,215"
"195,579,3,414,298,276,82,217"
"195,571,3,413,294,273,82,215"
"199,572,3,419,297,276,82,216"
"193,568,6,416,297,274,69,214"
"194,566,2,417,298,274,82,215"
"193,570,3,418,298,273,82,217"
"193,573,4,413,309,270,82,215"
"192,572,1,415,297,271,81,217"
"196,570,3,415,297,272,82,233"
"194,569,2,413,297,275,81,215"
"193,567,2,415,296,273,82,216"
"192,571,3,418,297,273,81,216"
"197,572,0,431,297,275,83,215"
"193,570,3,413,300,273,81,215"
"194,570,3,415,297,262,81,214"
"204,571,1,413,297,272,99,216"
"194,571,3,414,295,273,72,216"
"194,569,6,416,298,273,78,216"
"213,570,2,416,298,271,82,215"
"191,571,2,415,297,272,84,215"
"193,568,27,414,298,272,82,216"
"199,571,3,425,297,275,82,217"
"194,571,2,414,297,272,83,216"
"194,571,3,409,297,273,79,215"
"193,568,2,416,297,273,79,216"
"195,570,1,415,297,269,82,219"
"193,569,0,415,296,272,81,216"
"191,572,4,419,298,275,82,215"
"192,570,2,413,298,272,80,214"
"194,568,3,413,301,272,83,215"
"209,571,2,416,296,271,81,217"
"193,573,3,411,298,272,81,217"
"196,570,2,413,296,274,82,215"
"192,571,3,418,297,270,81,216"
"190,569,2,414,295,273,82,215"
"193,572,3,413,305,271,81,215"
"191,571,2,413,306,271,82,217"
"192,570,2,414,298,288,81,222"
"195,572,3,414,295,272,79,215"
"193,569,5,413,296,273,80,213"
"195,568,2,413,299,274,81,215"
"199,569,5,414,296,273,82,215"
"192,571,4,415,300,273,81,213"
"194,567,4,415,299,269,81,215"
"193,568,2,416,295,273,85,216"
"194,566,4,415,309,274,78,218"
"192,571,2,414,315,271,81,214"
"194,563,3,404,296,276,93,216"
"192,568,3,414,296,272,85,216"
"194,570,3,414,295,273,80,215"
"192,568,3,416,295,272,81,213"
"205,569,2,413,296,272,81,216"
"193,572,2,413,295,273,69,215"
"193,567,3,412,297,273,82,215"
"190,568,5,408,297,274,84,215"
"187,571,3,413,297,272,85,215"
"191,570,3,413,296,271,82,214"
"190,568,2,415,297,269,80,214"
"195,564,3,411,294,277,81,214"
"192,570,2,408,296,271,78,214"
"191,577,3,403,300,273,82,214"
"190,572,4,412,295,274,81,237"
"187,569,3,412,298,273,82,215"
"210,571,3,411,297,272,75,217"
"188,565,2,412,296,276,80,214"
"192,570,2,415,296,272,85,215"
"193,567,3,411,298,273,81,217"
"190,567,0,411,295,272,81,214"
"190,569,4,413,297,273,86,215"
"192,572,3,414,296,275,82,214"
"192,570,3,409,296,272,79,214"
"191,567,2,413,311,272,80,217"
"193,569,3,413,298,274,93,218"
"212,568,9,413,296,271,75,214"
"190,569,3,424,295,272,80,215"
"191,567,2,412,295,272,81,214"
"191,566,3,414,296,274,80,214"
"191,569,2,414,294,265,80,216"
"192,585,3,419,298,272,81,232"
"193,570,1,412,304,272,80,215"
"191,567,3,412,296,272,81,216"
"192,551,4,413,298,273,81,215"
"192,570,1,413,294,272,84,220"
"187,568,2,410,298,274,80,215"
"182,564,4,421,296,271,81,217"
"190,568,2,409,295,292,82,217"
"192,569,0,411,293,272,83,215"
"186,568,0,423,294,272,80,215"
"191,566,2,412,300,274,82,217"
"183,571,3,413,295,275,79,217"
"190,569,4,415,298,275,86,216"
"189,568,2,411,295,272,80,220"
"190,568,3,414,296,272,82,213"
"192,570,4,412,296,272,80,213"
"190,569,3,412,295,272,80,214"
"191,568,3,410,296,270,80,218"
"191,567,1,412,314,272,80,218"
"190,570,1,412,294,272,80,213"
"189,567,3,411,296,271,81,214"
"190,568,3,410,299,273,86,216"
"190,569,7,411,295,274,77,215"
"191,567,4,410,295,274,79,215"
"190,565,4,411,294,271,82,219"
"191,569,3,412,297,280,81,214"
"192,564,3,411,295,271,80,210"
"179,567,3,412,294,272,81,212"
"198,566,3,410,295,272,80,218"
